#        spin 1         spin 2         distance       C12 [rad/s]
    0    0    0  -18   28    6   3.3823069051E+001   2.7913621327E-001
    0    0    0   22    2   12   2.5139610180E+001   2.3755205312E-001
    0    0    0   21   21   11   3.1670175244E+001   2.3957921070E-001
    0    0    0    0   18    6   1.8973665961E+001   1.2222661298E+000
    0    0    0    9   17   27   3.3151168909E+001  -3.2408292705E-001
    0    0    0   16   10   18   2.6076809621E+001  -2.8882318844E-001
    0    0    0   23    7   11   2.6438608133E+001   3.1021859486E-001
    0    0    0   24   24   12   3.6000000000E+001   1.7042084996E-001
    0    0    0    1    9   31   3.2295510524E+001  -6.2463820019E-001
    0    0    0  -12    2   18   2.1725560982E+001  -1.2320731580E+000
    0    0    0   -6   18   20   2.7568097504E+001  -3.2956431779E-001
    0    0    0   -7    7   29   3.0643106892E+001  -6.9921813702E-001
    0    0    0   -7   13   15   2.1047565180E+001  -6.6988485264E-001
    0    0    0    4   22    2   2.2449944321E+001   1.0289878577E+000
    0    0    0   29    7   17   3.4336569427E+001   7.7963543452E-002
    0    0    0    9   23   25   3.5142566782E+001  -1.4240789545E-001
    0    0    0   -4   16    4   1.6970562748E+001   2.0335343400E+000
    0    0    0  -27   15   13   3.3511192160E+001   1.7384123950E-001
    0    0    0   10   18    4   2.0976176963E+001   1.1512664909E+000
    0    0    0   -7    7   13   1.6340134638E+001  -2.4572796081E+000
    0    0    0  -14   20   26   3.5665109000E+001  -1.5625197144E-001
    0    0    0   -3   13   15   2.0074859900E+001  -9.9501075959E-001
    0    0    0   30    2   12   3.2372828112E+001   2.0663267306E-001
    0    0    0  -19   11   29   3.6373066959E+001  -2.2480352867E-001
    0    0    0   22   14   20   3.2863353450E+001  -3.7337337518E-002
    0    0    0   32    2   18   3.6769552622E+001   6.7431583126E-002
    0    0    0   12   26    2   2.8705400189E+001   4.9688912104E-001
    0    0    0    1    5   35   3.5369478368E+001  -5.2228894037E-001
    0    0    0    4    6   18   1.9390719430E+001  -2.5929738429E+000
    0    0    0   11   29    9   3.2295510524E+001   2.7158182617E-001
    0    0    0    4   32   16   3.6000000000E+001   1.0414607498E-001
    0    0    0   -6   24   18   3.0594117082E+001  -1.6018961857E-002
    0    0    0  -16   24   12   3.1240998704E+001   2.1801975330E-001
    0    0    0   14   28    6   3.1874754901E+001   3.2913424188E-001
    0    0    0   -4   12   28   3.0724582991E+001  -6.1332992857E-001
    0    0    0   20   28   12   3.6441734317E+001   1.6627781557E-001
    0    0    0    4   14   26   2.9799328852E+001  -5.7862064522E-001
    0    0    0   28   20    8   3.5327043465E+001   2.2890166052E-001
    0    0    0   15   11   15   2.3895606291E+001  -1.5920787915E-001
    0    0    0    2    2   32   3.2124756808E+001  -7.1113558730E-001
    0    0    0  -21   25   13   3.5142566782E+001   1.6198898108E-001
    0    0    0  -11    9    3   1.4525839046E+001   3.3933852918E+000
    0    0    0  -12    0   20   2.3323807579E+001  -1.1335171060E+000
    0    0    0   -2   14    8   1.6248076809E+001   7.5830543306E-001
    0    0    0   -8   30   18   3.5888716890E+001   6.3302215988E-002
    0    0    0   26    6    4   2.6981475126E+001   5.6715524503E-001
    0    0    0   -7    9   27   2.9308701780E+001  -7.3238029988E-001
    0    0    0   24    4   24   3.4176014981E+001  -1.4325256549E-001
    0    0    0   29   13   11   3.3630343442E+001   2.1292477455E-001
    0    0    0    6   16    2   1.7204650534E+001   2.2470386925E+000
    0    0    0    7    9   21   2.3895606291E+001  -1.1511954338E+000
    0    0    0    3   25    9   2.6739483914E+001   4.1181141673E-001
    0    0    0  -29   15    3   3.2787192622E+001   3.2988427225E-001
    0    0    0   -3   23    5   2.3727621035E+001   7.7387412010E-001
    0    0    0   27   13    9   3.1288975694E+001   2.9271337905E-001
